index,tempo,duration_m,time_signature,energy,n_unique_chords,n_difficult_chords,chord_per_min
828,159.992,3.05,4.0,0.526,20,15,29.180327868852462
829,165.755,2.8362166666666666,4.0,0.745,6,0,52.53477343644409
830,108.826,2.566666666666667,4.0,0.0828,5,3,20.25974025974026
831,79.34,3.10045,4.0,0.206,6,3,15.804157461013725
832,104.745,3.46925,4.0,0.309,4,0,25.942206528788642
833,123.02,3.19155,4.0,0.645,13,8,27.572809449953784
834,111.037,5.711333333333333,4.0,0.842,9,3,23.28703163301039
835,109.993,4.012883333333333,4.0,0.621,5,3,25.168935055010323
836,121.94,3.838216666666667,4.0,0.363,5,1,28.919680580825297
837,84.733,9.128883333333333,4.0,0.568,6,1,10.296987765937054
838,123.091,5.02,4.0,0.593,20,7,25.298804780876495
839,127.67,5.059783333333333,4.0,0.677,8,1,26.878621284837628
840,68.739,4.102666666666667,4.0,0.197,33,28,42.411439714007145
841,100.836,4.391333333333334,4.0,0.201,10,4,36.20768179747988
842,79.776,2.6548833333333333,4.0,0.282,5,1,23.729856302536835
843,86.857,3.0833333333333335,3.0,0.124,5,3,12.972972972972972
844,139.926,4.548383333333334,4.0,0.478,6,0,26.6028588912544
845,174.152,4.354,4.0,0.574,33,28,25.264124942581535
846,118.019,4.999666666666667,4.0,0.828,12,9,62.40416027735182
847,92.6,4.1838999999999995,4.0,0.275,4,0,18.881904443222833
848,133.822,4.012666666666666,4.0,0.606,17,8,23.17660740986875
849,158.141,2.9528833333333333,4.0,0.839,4,0,50.45915574043449
850,97.989,3.4077833333333336,4.0,0.621,5,1,41.962761717049695
851,108.015,3.2994,4.0,0.889,9,9,36.067163726738194
852,64.223,2.9866666666666664,4.0,0.459,17,8,37.83482142857143
853,204.11,3.1548833333333333,4.0,0.687,10,2,38.98717860671023
854,76.667,2.2239999999999998,4.0,0.0994,19,11,31.025179856115113
855,117.089,3.602,5.0,0.787,6,1,21.09938922820655
856,110.467,6.727783333333333,4.0,0.412,10,2,31.808396524858363
857,139.911,4.06795,4.0,0.759,9,1,18.682628842537397
858,175.891,3.402216666666667,1.0,0.124,5,0,23.514081505685017
859,105.085,4.688883333333334,3.0,0.287,35,32,31.56401844078014
860,131.253,6.568883333333333,4.0,0.365,8,0,9.590671169376835
861,161.798,4.216,4.0,0.786,31,20,26.091081593927893
862,174.797,2.2671166666666664,4.0,0.756,4,1,26.024245186617364
863,173.454,1.894,4.0,0.95,5,0,56.49419218585005
864,130.366,3.3631,4.0,0.563,5,1,24.976955784841365
865,113.072,3.1148833333333332,4.0,0.496,7,0,26.004184212356805
866,83.966,4.251116666666666,4.0,0.2,6,2,17.64242336327318
867,151.728,4.688716666666666,4.0,0.667,7,1,26.659746981227986
868,105.729,3.5555499999999998,4.0,0.112,20,20,36.84380756844933
869,109.923,4.27815,3.0,0.155,4,0,17.998433902504587
870,130.959,3.637783333333333,4.0,0.0348,33,24,28.313945763674766
871,120.151,4.296666666666667,4.0,0.492,4,2,24.90302560124127
872,107.049,1.6371166666666668,4.0,0.664,12,6,27.487350728414793
873,115.125,2.15,4.0,0.2,6,0,25.581395348837212
874,161.989,2.7636666666666665,4.0,0.529,4,0,27.86153660595827
875,103.367,2.6317833333333334,4.0,0.175,13,8,47.116340630877666
876,101.987,2.8702166666666664,4.0,0.621,7,3,30.311300540609597
877,94.887,8.31845,4.0,0.389,99,86,39.069778624623574
878,177.624,2.4762166666666667,4.0,0.292,21,15,32.71119247777187
879,80.87,3.9800833333333334,4.0,0.525,6,1,39.44641025104164
880,126.866,3.22155,4.0,0.675,7,0,21.418261395911905
881,112.137,3.439783333333333,3.0,0.465,5,1,42.15381782767326
882,71.772,3.35475,4.0,0.0279,3,0,16.990833892242343
883,109.166,6.001783333333334,4.0,0.542,5,3,6.831302918299283
884,113.088,2.265333333333333,4.0,0.573,8,2,41.05356091818717
885,116.735,2.7272666666666665,5.0,0.601,12,6,23.10005133344741
886,120.423,3.8977833333333334,4.0,0.739,4,0,8.72290660931213
887,73.104,2.167333333333333,4.0,0.498,17,9,31.37496155029222
888,80.392,2.8562166666666666,4.0,0.239,7,2,24.1578311636022
889,77.599,2.9553833333333333,3.0,0.43,15,7,34.85165488966462
890,144.998,3.4473333333333334,4.0,0.924,4,0,22.33610520208857
891,147.267,3.1593333333333335,4.0,0.868,9,3,45.89575859886052
892,100.013,4.322216666666667,4.0,0.801,5,0,17.583570158830536
893,87.602,5.766,4.0,0.221,9,1,20.638224072147068
894,114.66,10.77065,4.0,0.423,5,1,18.290446723271113
895,100.812,3.8448833333333337,4.0,0.884,13,8,21.32704503387619
896,141.893,4.883783333333333,4.0,0.67,6,1,23.75207745361349
897,118.028,3.6923833333333334,4.0,0.351,4,1,26.54112294227306
898,88.054,4.54545,4.0,0.476,17,12,18.700018700018703
899,205.846,3.1373,4.0,0.272,7,1,26.455869696873105
900,125.187,4.72,4.0,0.403,15,6,23.728813559322035
901,80.126,3.6513333333333335,4.0,0.449,8,8,16.432353478181486
902,86.009,4.202,4.0,0.693,4,0,25.226082817705855
903,116.905,3.6811166666666666,4.0,0.729,6,0,14.39780501387713
904,111.963,3.0344333333333333,4.0,0.741,4,2,11.534278778025552
905,77.349,3.1387333333333336,3.0,0.116,19,14,15.929992990803083
906,140.71,4.812,4.0,0.758,16,0,74.39733998337489
907,105.435,5.309783333333333,4.0,0.828,21,13,20.339812986719487
908,90.097,3.4701333333333335,4.0,0.722,5,1,44.090524859755625
909,120.919,4.687116666666666,4.0,0.701,12,5,29.229056953990906
910,155.621,4.859116666666667,4.0,0.937,12,6,81.49629390801482
911,111.665,5.053333333333333,4.0,0.589,4,1,21.56992084432718
912,149.998,3.223116666666667,4.0,0.712,7,2,39.09259671022354
913,107.383,3.4322166666666667,4.0,0.804,5,1,50.987457085556954
914,0.0,1.5037999999999998,0.0,0.00342,6,3,61.843330230083794
915,82.755,3.072216666666667,4.0,0.529,4,1,15.298400177938838
916,167.06,4.3722166666666675,4.0,0.682,9,3,38.88187913834705
917,93.017,1.8916499999999998,4.0,0.735,7,7,32.775619168450824
918,95.946,4.3197833333333335,4.0,0.512,13,6,14.352571695339657
919,156.344,4.912883333333334,4.0,0.48,11,11,17.301448911535314
920,143.655,3.7333333333333334,3.0,0.2,4,0,20.089285714285715
921,90.024,3.265333333333333,4.0,0.396,9,4,31.849734585545125
922,79.635,3.1677833333333334,4.0,0.498,6,6,20.51908011385459
923,93.764,3.4459999999999997,3.0,0.383,6,0,62.39117817759722
924,149.954,4.197333333333334,4.0,0.81,3,0,17.86848792884371
925,99.753,3.57,4.0,0.647,12,6,24.089635854341736
926,99.978,4.038666666666667,4.0,0.612,8,0,26.493892373720698
927,94.071,3.308883333333333,4.0,0.732,8,2,41.403696110973996
928,155.921,4.591116666666666,4.0,0.912,10,5,23.959312730744518
929,133.898,3.5126666666666666,4.0,0.88,34,23,73.73315619662175
930,123.941,3.0548333333333333,4.0,0.793,5,1,35.35381090075836
931,62.167,2.35,3.0,0.339,46,37,42.97872340425532
932,139.994,3.82215,3.0,0.178,9,2,18.052666692829952
933,124.054,3.552416666666667,4.0,0.574,15,11,27.586854019564147
934,128.156,3.2017333333333338,4.0,0.376,8,1,21.86315745637779
935,68.837,4.906666666666666,4.0,0.166,3,0,16.10054347826087
936,113.617,4.493333333333334,4.0,0.588,6,3,24.480712166172104
937,136.571,4.69355,4.0,0.532,20,11,26.206176561451354
938,108.987,2.977116666666667,4.0,0.415,7,4,48.36894758351201
939,95.05,4.39,3.0,0.448,10,1,51.48063781321185
940,115.75,1.7033333333333334,4.0,0.187,10,6,99.21722113502935
941,128.001,3.514883333333333,4.0,0.773,5,0,15.078736610508647
942,110.976,3.9393333333333334,4.0,0.421,16,9,38.33135894398375
943,116.61,3.8917833333333336,4.0,0.565,5,1,19.528322491402825
944,78.0,4.2486500000000005,4.0,0.363,6,0,19.53561719605051
945,92.033,4.067116666666666,4.0,0.457,13,6,30.734303990951823
946,119.964,3.6893333333333334,4.0,0.422,5,0,24.39465124683773
947,112.367,2.7062166666666667,4.0,0.608,8,4,42.8642693058575
948,114.045,3.5959999999999996,4.0,0.759,16,11,35.87319243604005
949,138.755,10.382883333333332,4.0,0.337,59,46,14.44685403701284
950,111.202,3.6748666666666665,4.0,0.308,6,0,25.579159334579032
951,142.018,3.1135499999999996,4.0,0.967,6,1,20.555314672961735
952,130.388,3.3677833333333336,4.0,0.297,22,16,52.556825211439765
953,113.325,4.6,3.0,0.621,4,0,14.56521739130435
954,85.492,2.965316666666667,4.0,0.138,6,2,16.187141339598355
955,155.592,3.6726666666666667,4.0,0.686,37,27,36.7580323107642
956,110.011,4.0022166666666665,4.0,0.267,8,4,14.991692103959057
957,92.001,2.764883333333333,4.0,0.867,21,7,41.231396140886
958,138.096,4.072666666666667,4.0,0.335,31,26,32.656735963332785
959,138.077,4.230883333333334,4.0,0.453,8,5,24.81751249739022
960,134.0,3.34455,4.0,0.583,4,1,30.19838244307904
961,88.897,2.5837833333333333,3.0,0.398,4,0,17.029291671773304
962,128.068,4.017783333333333,4.0,0.405,14,6,30.365002260782273
963,135.997,3.9215500000000003,4.0,0.919,9,3,28.305134449388632
964,78.784,2.4137833333333334,4.0,0.448,27,23,64.62883302146699
965,91.946,6.4588833333333335,3.0,0.378,17,11,17.185633223493223
966,143.452,5.45,4.0,0.558,5,1,22.75229357798165
967,102.963,3.64805,4.0,0.452,4,0,25.21895259111032
968,129.806,4.23,4.0,0.0758,10,4,15.839243498817964
969,75.099,2.116,4.0,0.809,3,0,48.20415879017013
970,86.6,3.7937833333333333,3.0,0.0797,17,9,31.63069407407733
971,173.8,4.254883333333334,4.0,0.535,14,11,97.06494106771434
972,102.623,3.784883333333333,3.0,0.268,8,6,17.173580867750218
973,110.578,2.6922166666666665,4.0,0.537,9,4,54.2304049327382
974,120.04,3.4939999999999998,4.0,0.335,3,1,12.306811677160848
975,109.974,3.34755,4.0,0.561,4,0,39.133097339845555
976,87.5,2.8705833333333337,4.0,0.81,27,24,35.53284756292275
977,82.033,3.916733333333333,4.0,0.271,8,1,27.82931354359926
978,180.071,4.1363666666666665,4.0,0.458,15,10,17.648338719165775
979,110.874,5.1222166666666675,4.0,0.416,18,16,38.069455606784814
980,125.295,5.05645,3.0,0.463,6,3,17.403514323290057
981,110.008,1.7462833333333334,5.0,0.0965,8,0,46.95687030550598
982,90.767,4.136216666666667,4.0,0.818,9,2,25.385517360873262
983,127.714,8.016,1.0,0.15,33,10,18.46307385229541
984,133.358,3.731333333333333,4.0,0.929,9,1,39.66410577094872
985,103.317,3.3644499999999997,4.0,0.628,4,0,21.10300346267592
986,113.253,4.013333333333334,4.0,0.805,3,0,38.8704318936877
987,159.99,5.8,4.0,0.331,5,0,8.965517241379311
988,112.215,2.924,4.0,0.599,13,4,31.46374829001368
989,112.05,2.94245,4.0,0.774,16,14,20.39117062312019
990,98.04,3.66445,4.0,0.878,94,78,45.027221001787446
991,96.432,3.0657833333333335,4.0,0.606,69,54,107.63970056592387
992,139.914,5.8264499999999995,3.0,0.564,5,2,13.387225497515642
993,105.801,5.060883333333334,4.0,0.403,4,0,23.51368173540192
994,162.04,3.6606333333333336,4.0,0.806,4,2,18.849197315582913
995,116.186,2.7742166666666668,3.0,0.451,18,12,24.87188575754117
996,169.798,4.36355,4.0,0.956,4,0,11.229388914988942
997,67.016,3.764216666666667,3.0,0.136,6,0,24.440676014930062
998,122.983,6.785116666666667,3.0,0.382,20,10,22.84411714856291
999,123.902,2.403116666666667,4.0,0.527,12,2,28.712713351411704
1000,82.708,2.524,3.0,0.219,17,15,32.88431061806656
1001,132.41,5.6,4.0,0.739,4,0,17.5
1002,130.022,3.4128333333333334,4.0,0.188,6,0,18.752746984421545
1003,161.987,3.12755,4.0,0.728,4,0,31.334431104218957
1004,136.73,4.748500000000001,4.0,0.316,5,0,35.37959355585974
1005,78.946,4.302216666666666,4.0,0.531,14,3,29.287227901895537
1006,79.909,4.826,4.0,0.768,5,0,6.4235391628678
1007,127.964,6.85,4.0,0.416,5,1,20.29197080291971
1008,100.027,4.331549999999999,4.0,0.902,7,0,29.088894275721167
1009,107.877,3.48155,4.0,0.782,10,5,37.05246226537031
1010,108.33,3.9266666666666667,4.0,0.313,10,3,24.448217317487266
1011,180.077,3.4266666666666667,4.0,0.675,5,0,37.64591439688716
1012,142.027,2.291333333333333,4.0,0.59,9,3,25.31277276694792
1013,103.426,3.2454666666666667,3.0,0.206,7,2,29.271599359106034
1014,75.734,4.297333333333333,4.0,0.441,23,15,23.7356500155135
1015,120.125,3.6486666666666663,4.0,0.824,5,0,17.81472684085511
1016,85.341,3.7655499999999997,4.0,0.595,6,1,32.13342008471538
1017,93.507,3.65355,4.0,0.64,6,1,27.096933119842344
1018,92.087,2.1248833333333335,4.0,0.239,18,10,45.64956507416093
1019,106.031,3.0573333333333332,4.0,0.52,8,2,35.651984300043615
1020,109.823,3.3242166666666666,4.0,0.894,13,3,22.862529016861117
1021,80.017,4.06555,4.0,0.458,6,2,21.645287845432968
1022,185.767,2.3611166666666668,4.0,0.408,17,13,22.870534422271948
1023,120.991,4.990883333333333,4.0,0.202,10,4,18.23324528390098
1024,102.819,3.4409833333333335,4.0,0.343,5,0,20.052407499794146
1025,122.641,4.793783333333334,4.0,0.454,6,2,19.400125857447318
1026,136.679,2.4873333333333334,4.0,0.524,6,0,23.31814526936478
1027,135.071,3.4314833333333334,4.0,0.902,17,8,31.764688740049248
1028,102.662,3.941116666666667,4.0,0.733,5,3,9.895672546274955
1029,83.97,3.3311166666666665,4.0,0.767,9,4,24.31617025321839
1030,102.02,4.00245,3.0,0.392,15,11,32.729952903846396
1031,131.011,4.655550000000001,4.0,0.681,14,3,37.589543662939924
1033,115.741,3.3547833333333332,4.0,0.735,4,0,25.933120370416372
1034,128.518,2.0906666666666665,4.0,0.507,11,3,26.307397959183675
1035,86.742,5.864883333333333,4.0,0.485,4,0,14.152029167957306
1036,142.14,3.53085,4.0,0.431,5,1,27.755356358950394
1037,103.94,3.366833333333333,4.0,0.358,6,0,28.216424929458938
1038,141.408,3.1690666666666667,4.0,0.439,5,1,38.497139010434196
1039,114.033,4.252666666666666,4.0,0.659,6,1,22.809217745728173
1040,67.882,3.07445,4.0,0.0418,25,24,32.85140431621916
1041,78.789,4.270666666666667,4.0,0.457,7,5,19.434904776771774
1042,129.953,2.13355,4.0,0.455,4,0,31.403060626655105
1043,105.33,2.7468833333333333,4.0,0.816,7,2,40.045384769405324
1044,124.683,3.5091166666666664,4.0,0.592,14,6,21.657872114064794
1045,144.982,4.370516666666666,4.0,0.714,8,3,17.618054310893832
1046,78.442,5.52,4.0,0.512,9,0,22.282608695652176
1047,128.992,3.2951166666666665,4.0,0.943,13,3,34.5966505991189
1048,126.341,4.909783333333333,4.0,0.755,6,0,13.035198430344856
1049,117.993,5.084883333333334,4.0,0.482,10,3,26.15595900266476
1050,128.853,1.8866666666666667,4.0,0.451,9,1,29.151943462897524
1051,105.03,3.81,4.0,0.585,4,1,12.335958005249344
1052,115.124,4.11225,4.0,0.407,7,1,25.04711532615964
1053,117.963,3.490666666666667,4.0,0.837,6,0,24.923605805958747
1054,97.024,3.5253666666666663,4.0,0.445,19,14,40.279498113671394
1055,117.979,4.93155,4.0,0.59,41,31,29.199744502235607
1056,171.222,2.6822166666666667,3.0,0.295,22,16,23.488035393611007
1057,138.216,4.445783333333334,4.0,0.54,6,1,6.073170457399708
1058,119.992,3.955,4.0,0.473,5,0,30.34134007585335
1059,112.2,3.2788833333333334,4.0,0.779,5,1,17.078985223627964
1060,159.914,3.69645,4.0,0.536,5,0,30.02881142718013
1061,89.044,3.2895499999999998,4.0,0.397,6,0,25.53540757854418
1062,141.284,3.8233333333333333,3.0,0.147,7,4,19.87794245858762
1063,137.453,2.816666666666667,4.0,0.782,7,2,8.165680473372781
1064,84.199,6.41155,4.0,0.177,40,28,57.08448035186499
1065,158.066,4.175783333333333,4.0,0.882,9,7,21.552842380870654
1066,97.094,3.3621,4.0,0.758,6,0,31.230480949406623
1067,85.574,3.375783333333333,3.0,0.337,40,30,29.32652668269587
1068,139.516,1.9935833333333333,3.0,0.00155,10,0,44.141621034151235
1069,120.023,2.966666666666667,4.0,0.683,4,0,20.56179775280899
1070,100.626,4.41955,4.0,0.878,7,0,29.188492041044903
1071,144.3,3.9633333333333334,4.0,0.502,10,1,30.782169890664424
1072,66.98,4.5182166666666665,4.0,0.214,12,3,23.017931115890118
1073,147.518,4.158666666666667,4.0,0.747,22,6,23.324783584482205
1074,180.013,2.5720666666666667,4.0,0.863,3,0,18.27324330629066
1075,119.336,4.3115499999999995,4.0,0.58,7,6,39.197040507474114
1076,171.762,3.628816666666667,4.0,0.464,26,20,38.30449779312816
1077,124.08,4.123783333333333,4.0,0.783,4,0,40.98178452634515
1078,135.956,8.387333333333334,4.0,0.524,4,1,10.253556950957792
1079,90.246,3.2013333333333334,4.0,0.45,17,11,22.490628904623073
1080,147.948,3.872983333333333,3.0,0.656,6,2,8.004165608768435
1081,160.336,3.64155,4.0,0.591,24,14,26.362400626107014
1082,113.818,3.4495833333333334,4.0,0.305,11,11,40.58461166807585
1083,137.533,3.5877833333333333,4.0,0.754,9,4,22.576614158231404
1084,76.968,2.8114166666666667,4.0,0.5,5,0,35.92494886919406
1085,106.092,2.7802166666666666,4.0,0.285,4,1,11.150210115518576
1086,86.637,3.0177833333333335,4.0,0.146,15,10,34.793750379693705
1087,171.987,2.9482166666666667,4.0,0.782,19,19,30.187740611556137
1088,159.958,3.60155,4.0,0.897,6,2,22.490316669211868
1089,170.163,3.3928166666666666,3.0,0.412,6,0,12.084354690547185
1090,150.071,3.784666666666667,4.0,0.656,9,3,50.73101990487933
1091,130.367,3.5715500000000002,4.0,0.197,10,5,34.71881956013495
1092,134.923,3.979116666666667,4.0,0.715,5,0,17.591844085998986
1093,82.008,4.205616666666667,4.0,0.508,5,0,37.33102953589842
1094,139.256,3.3917833333333336,4.0,0.538,17,10,40.6865611502307
1095,79.028,2.720883333333333,4.0,0.795,4,0,21.31660673923297
1096,117.287,3.2382166666666667,4.0,0.362,4,1,23.16089617227589
1097,79.367,3.146,4.0,0.181,42,32,20.02542911633821
1098,86.534,3.2291666666666665,4.0,0.473,5,0,37.16129032258065
1099,73.433,3.8377833333333333,4.0,0.39,10,2,71.13481306483344
1100,140.003,3.0911166666666667,4.0,0.787,10,5,20.704491904220156
1101,123.02,3.19155,4.0,0.645,17,2,27.572809449953784
1102,149.971,3.2266666666666666,4.0,0.383,15,5,51.44628099173554
1103,108.625,2.9126666666666665,4.0,0.824,16,4,29.18287937743191
1104,76.968,2.8114166666666667,4.0,0.5,6,0,30.94525298633548
1105,97.729,3.20645,4.0,0.611,14,5,35.2414664192487
1106,69.006,3.7864500000000003,4.0,0.346,12,2,20.599770233332013
1107,95.261,6.16,4.0,0.721,6,2,30.844155844155843
1108,147.007,4.136333333333334,3.0,0.765,10,1,35.05520186961076
1109,91.992,2.5166666666666666,4.0,0.562,13,5,45.6953642384106
1110,104.009,3.6146666666666665,4.0,0.686,4,0,10.789376613795648
1111,96.005,3.520883333333333,4.0,0.845,8,4,25.27774753494625
1112,109.998,3.5471833333333334,4.0,0.432,15,11,40.59558992815896
1113,130.044,3.7678833333333333,4.0,0.266,6,1,22.559084897356165
1114,115.321,4.2733333333333325,1.0,0.614,10,8,26.911076443057727
1115,161.989,2.7636666666666665,4.0,0.529,38,24,35.460137498492344
1116,178.711,2.533333333333333,4.0,0.42,9,0,23.289473684210527
1117,78.336,1.8718666666666666,1.0,0.0219,7,1,16.026782534368547
1118,171.863,2.87655,4.0,0.517,13,10,15.991378561123568
1119,142.006,1.8026666666666666,4.0,0.649,4,1,57.69230769230769
1120,139.523,3.572666666666667,5.0,0.0801,10,2,21.83243142377309
1121,121.059,2.891116666666667,4.0,0.361,7,1,29.746291801898916
1122,119.93,3.252416666666667,4.0,0.889,6,4,41.5075969151144
1123,119.812,3.3514,4.0,0.406,10,3,21.18517634421436
1124,90.937,4.516,4.0,0.86,11,11,16.607617360496015
1125,169.908,3.7731166666666667,4.0,0.59,11,1,31.008847681183106
1126,71.835,5.408316666666667,4.0,0.102,6,1,23.667253211874304
1127,108.084,5.108666666666666,4.0,0.912,5,0,20.357562312410284
1128,128.978,4.158666666666667,3.0,0.721,4,0,13.465854440525808
1129,129.996,2.9939999999999998,4.0,0.76,11,4,37.07414829659319
1130,87.246,4.40155,4.0,0.848,23,18,21.810498574365848
1131,124.99,3.3331166666666667,4.0,0.787,3,0,42.00273017746154
1132,150.017,4.295333333333334,4.0,0.835,9,3,26.773242278441717
1133,174.089,3.6784499999999998,4.0,0.895,8,1,19.301608014245133
1134,91.455,4.483333333333333,4.0,0.938,5,0,22.0817843866171
1135,168.016,2.2255166666666666,4.0,0.922,14,11,50.774726468011174
1136,127.861,3.50445,4.0,0.553,11,1,17.40644038294169
1137,113.998,4.9622166666666665,4.0,0.371,6,1,29.220811935526125
1138,80.024,6.340450000000001,4.0,0.427,5,1,5.520112925738709
1139,130.433,3.673783333333333,4.0,0.988,7,2,36.746859504507164
1140,102.128,3.65245,4.0,0.0848,5,1,13.963230160577147
1141,126.049,2.8506666666666667,4.0,0.62,9,5,18.592142188961645
1142,158.037,2.228,4.0,0.647,43,35,57.89946140035906
1143,129.232,3.9362166666666667,4.0,0.631,59,53,29.46992247208614
1144,117.99,2.6790666666666665,4.0,0.795,10,6,11.197929627233366
1145,84.699,3.752216666666667,4.0,0.208,12,6,40.50938778410983
1146,92.483,4.5213833333333335,4.0,0.953,4,0,32.2910023849633
1147,139.028,4.752,3.0,0.407,7,5,21.043771043771045
1148,140.978,3.009333333333333,4.0,0.45,8,1,25.919361984935758
1149,129.963,4.3046,4.0,0.174,18,18,22.301723737397204
1150,111.955,3.7015666666666664,4.0,0.641,7,1,24.85434095473088
1151,95.977,3.8952166666666668,4.0,0.652,4,0,42.873096490139616
1152,160.734,4.85845,4.0,0.548,21,5,19.347734359723777
1153,100.021,3.958666666666667,4.0,0.719,14,10,77.8039744021556
1154,82.441,1.9728333333333334,4.0,0.134,12,2,18.754752048660976
1155,75.998,3.5128833333333334,4.0,0.536,5,0,21.634649599331983
1156,149.312,4.8788833333333335,3.0,0.413,6,0,16.602159647187026
1157,139.701,5.612216666666667,4.0,0.446,15,10,27.440138032209493
1158,173.103,3.7786666666666666,4.0,0.229,9,2,21.70077628793225
1159,139.434,1.88,4.0,0.428,10,1,39.361702127659576
1160,81.825,6.767066666666667,4.0,0.635,3,0,13.151931905503123
1161,114.016,5.228066666666667,4.0,0.581,5,1,30.986597977582534
1162,91.066,3.5077166666666666,4.0,0.491,10,7,26.798059516399558
1163,93.727,3.5211166666666665,4.0,0.387,12,4,40.32811560726474
1164,113.012,3.697,4.0,0.729,9,4,44.90127130105491
1165,84.581,4.405116666666667,4.0,0.345,12,1,36.09439023559724
1166,82.492,4.188883333333333,4.0,0.582,7,0,53.23614487552371
1167,150.191,5.512666666666666,4.0,0.463,3,0,18.140041117426534
1168,118.679,6.571116666666667,4.0,0.826,8,3,9.891773848686297
1169,77.355,4.581116666666667,4.0,0.162,22,18,18.117853361807708
1170,91.982,4.3133333333333335,4.0,0.803,11,9,44.97681607418856
1171,174.088,5.700666666666667,4.0,0.32,5,2,26.8389662027833
1172,91.019,3.1580999999999997,4.0,0.32,5,0,42.74722143060701
1173,116.03,3.9377833333333334,4.0,0.729,7,2,38.34644702815036
1174,69.712,1.9901000000000002,4.0,0.000553,6,0,49.74624390734134
1175,184.917,5.6562166666666664,4.0,0.982,14,0,26.519493300881333
1176,76.034,5.01245,4.0,0.0519,6,0,30.12498877794292
1177,76.995,3.534,4.0,0.18,14,9,28.862478777589136
1178,110.183,5.602666666666667,4.0,0.426,14,4,19.4550214183722
1179,93.503,3.4377833333333334,4.0,0.322,11,8,34.03355844609172
1180,145.045,3.506266666666667,4.0,0.321,10,4,80.42742518157965
1181,97.579,3.8918833333333334,5.0,0.357,9,9,22.86810584421424
1182,150.076,2.85625,4.0,0.481,4,0,17.505470459518598
1183,149.771,2.9752666666666667,4.0,0.663,22,16,62.85150910842725
1184,91.954,3.822666666666667,4.0,0.949,15,14,58.859434949424475
1185,174.248,3.1013333333333337,3.0,0.211,18,16,11.93035253654342
1186,110.0,3.7213166666666666,4.0,0.814,8,1,27.140931301197156
1187,123.326,1.9209333333333334,5.0,0.342,16,10,38.5229402373846
1188,125.683,2.99355,4.0,0.488,7,4,29.062484341333867
1189,137.926,6.01555,4.0,0.432,7,2,18.452178105077675
1190,165.99,3.585183333333333,4.0,0.267,14,13,20.919432293095195
1191,148.243,4.724,4.0,0.491,19,19,9.102455546147333
1192,81.833,3.9488833333333333,4.0,0.422,6,0,21.52507248884706
1193,105.435,5.309783333333333,4.0,0.828,7,0,15.631522943497382
1194,99.431,5.281116666666667,4.0,0.784,22,15,24.047944405697027
1195,173.788,3.222,3.0,0.225,5,0,19.863438857852266
1196,161.564,3.906,3.0,0.331,8,1,27.393753200204813
1197,99.034,2.7091166666666666,4.0,0.554,14,10,53.52298104548223
1198,88.154,3.4688666666666665,4.0,0.201,26,25,26.23335191128707
1199,99.939,2.9861999999999997,4.0,0.573,6,2,37.84073404326569
1200,80.87,4.55555,3.0,0.417,13,5,27.87808277814973
1201,171.722,5.484666666666667,3.0,0.666,5,1,13.674486447064544
1202,161.962,4.227333333333333,4.0,0.707,7,3,35.719917994007254
1203,77.987,3.9459999999999997,4.0,0.858,5,0,27.116066903193108
1204,111.963,3.0344333333333333,4.0,0.741,24,17,17.46619357815298
1205,136.748,4.532216666666667,4.0,0.265,6,1,11.694056991979641
1206,76.042,3.1386666666666665,4.0,0.522,4,0,22.30246389124894
1207,115.056,2.6686666666666667,4.0,0.8,10,3,26.605046215338497
1208,74.71,3.8842833333333333,4.0,0.186,18,18,22.140506399721957
1209,108.705,3.6733333333333333,4.0,0.73,9,9,47.0961887477314
1210,126.705,3.9571166666666664,4.0,0.355,5,1,17.184229257835042
1211,77.756,3.3797833333333336,4.0,0.283,4,0,13.610339913308051
1212,118.139,2.9471166666666666,4.0,0.0993,13,5,40.039134295101995
1213,116.119,3.512,4.0,0.755,14,4,13.382687927107062
1214,176.808,3.0573333333333332,4.0,0.904,19,13,36.3061491495857
1215,115.989,2.18195,4.0,0.463,49,43,76.53704255367904
1216,100.017,3.62845,4.0,0.563,4,0,23.150381016687568
1217,125.166,2.9566666666666666,4.0,0.306,18,18,22.66065388951522
1218,127.994,4.877716666666667,3.0,0.437,4,0,14.76100497842228
1219,125.575,3.002216666666667,4.0,0.745,7,2,20.98449478996075
1220,79.09,2.533333333333333,4.0,0.375,25,25,52.89473684210527
1221,74.923,3.427783333333333,4.0,0.451,4,0,29.173372490482187
1222,82.64,7.1222166666666675,5.0,0.17,44,40,26.95789934313521
1223,120.891,2.7868500000000003,5.0,0.229,7,1,25.835620862263845
1224,202.932,7.2860000000000005,4.0,0.604,8,0,8.097721657974196
1225,75.232,4.188383333333333,4.0,0.0851,5,0,18.384181645264878
1226,179.665,5.597566666666666,3.0,0.61,15,2,23.938973482525146
1227,124.404,6.023116666666667,4.0,0.263,5,0,11.787917108252373
1228,117.698,6.4366666666666665,4.0,0.317,17,11,23.92542723977214
1229,160.004,2.272766666666667,4.0,0.582,3,0,54.55905430972529
1230,135.754,3.5900000000000003,4.0,0.705,15,5,34.81894150417827
1231,134.021,1.98555,4.0,0.391,3,0,27.196494674019792
1232,115.835,2.0693333333333332,4.0,0.333,17,12,53.64046391752578
1233,67.528,3.065933333333333,4.0,0.417,5,1,23.48387657918198
1234,148.029,5.15155,4.0,0.682,6,1,23.29396007027011
1235,126.143,5.85955,4.0,0.893,9,0,24.74592758829603
